idTicket,idEmpresa,empresaNombre,idUsuario,fechaEmision,horaEmision,metodoPago,estacion,lineas,baseImponible,iva,total,moneda,tipoDocumento
T-CBC7980D48D8,EMP002,Transporte_02 S.L.,EMP002-U14,2025-02-06,08:33:01,Tarjeta de empresa,"{'id': '2342', 'nombre': 'REPSOL', 'provincia': 'BARCELONA', 'municipio': 'SANT CELONI', 'direccion': 'CARRETERA COMARCAL 251 KM. 26,300', 'lat': 41.719111, 'lon': 2.546611, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 95 E5', 'litros': 62.02, 'precioUnitario': 1.514, 'importe': 93.9}]",77.6,16.3,93.9,EUR,Factura simplificada
T-6B4868F5197C,EMP002,Transporte_02 S.L.,EMP002-U14,2025-05-12,14:48:48,Tarjeta de empresa,"{'id': '6805', 'nombre': 'BALLENOIL', 'provincia': 'MADRID', 'municipio': 'MADRID', 'direccion': 'CALLE G, 2', 'lat': 40.383444, 'lon': -3.62975, 'grupo': 'BALLENOIL', 'nifEmpresa': 'B65371171'}","[{'producto': 'Gasolina 95 E5', 'litros': 60.74, 'precioUnitario': 1.518, 'importe': 92.2}]",76.2,16.0,92.2,EUR,Factura simplificada
T-F1B64C02AAA4,EMP002,Transporte_02 S.L.,EMP002-U14,2025-01-27,15:04:36,Tarjeta de empresa,"{'id': '6285', 'nombre': 'F.A.LES PLANES', 'provincia': 'LLEIDA', 'municipio': 'TORREGROSSA', 'direccion': 'CAMI GILIBLAU, S/N', 'lat': 41.579139, 'lon': 0.837417, 'grupo': 'F.A.LES PLANES', 'nifEmpresa': 'W0882100A'}","[{'producto': 'Gasolina 95 E5', 'litros': 49.3, 'precioUnitario': 1.484, 'importe': 73.16}]",60.46,12.7,73.16,EUR,Factura simplificada
T-16D5F646165A,EMP002,Transporte_02 S.L.,EMP002-U14,2025-04-28,21:09:37,Tarjeta de empresa,"{'id': '7867', 'nombre': 'BALLENOIL', 'provincia': 'MURCIA', 'municipio': 'LORCA', 'direccion': 'CALLE CAMINO VIEJO DEL PUERTO ESQ. CALLE ULLOA, S/N', 'lat': 37.656833, 'lon': -1.707028, 'grupo': 'BALLENOIL', 'nifEmpresa': 'B65371171'}","[{'producto': 'Gasolina 95 E5', 'litros': 29.79, 'precioUnitario': 1.483, 'importe': 44.18}]",36.51,7.67,44.18,EUR,Factura simplificada
T-E32D6ECC5F61,EMP002,Transporte_02 S.L.,EMP002-U14,2025-06-04,12:13:54,Tarjeta de empresa,"{'id': '7447', 'nombre': 'CEPSA', 'provincia': 'MÁLAGA', 'municipio': 'ESTEPONA', 'direccion': 'GLORIETA ACCESO POLIGONO INDUSTRIAL, SN', 'lat': 36.432139, 'lon': -5.174028, 'grupo': 'CEPSA', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasolina 95 E5', 'litros': 35.7, 'precioUnitario': 1.545, 'importe': 55.16}]",45.59,9.57,55.16,EUR,Factura simplificada
T-EEFA716846B6,EMP002,Transporte_02 S.L.,EMP002-U14,2025-01-14,09:46:47,Tarjeta de empresa,"{'id': '9338', 'nombre': 'SHELL LA PERDOMA', 'provincia': 'SANTA CRUZ DE TENERIFE', 'municipio': 'OROTAVA (LA)', 'direccion': 'CARRETERA GENERAL DEL NORTE, 173 KM. 173', 'lat': 28.376444, 'lon': -16.558389, 'grupo': 'SHELL LA PERDOMA', 'nifEmpresa': 'W3682223G'}","[{'producto': 'Gasolina 95 E5', 'litros': 49.18, 'precioUnitario': 1.224, 'importe': 60.2}]",49.75,10.45,60.2,EUR,Factura simplificada
T-625795298C10,EMP002,Transporte_02 S.L.,EMP002-U14,2025-03-17,04:31:55,Tarjeta de empresa,"{'id': '6729', 'nombre': 'SHELL', 'provincia': 'MADRID', 'municipio': 'HUMANES DE MADRID', 'direccion': 'AVENIDA FUENLABRADA, 110', 'lat': 40.268472, 'lon': -3.811333, 'grupo': 'SHELL', 'nifEmpresa': 'D29087814'}","[{'producto': 'Gasolina 95 E5', 'litros': 76.52, 'precioUnitario': 1.524, 'importe': 116.62}]",96.38,20.24,116.62,EUR,Factura simplificada
T-F4FBC9B9D4D4,EMP002,Transporte_02 S.L.,EMP002-U14,2025-02-23,20:40:03,Tarjeta de empresa,"{'id': '10708', 'nombre': 'REPSOL', 'provincia': 'TOLEDO', 'municipio': 'YÉBENES (LOS)', 'direccion': 'CL FUENTE NUEVA, 24 (TO-224 km 15)', 'lat': 39.580167, 'lon': -3.866611, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 95 E5', 'litros': 21.37, 'precioUnitario': 1.542, 'importe': 32.95}]",27.23,5.72,32.95,EUR,Factura simplificada
T-AB6AB075E2A1,EMP002,Transporte_02 S.L.,EMP002-U14,2025-06-17,20:53:25,Tarjeta de empresa,"{'id': '1935', 'nombre': 'CEPSA', 'provincia': 'BARCELONA', 'municipio': 'CASTELLBISBAL', 'direccion': 'AUTOPISTA AP-7 KM. 165,5', 'lat': 41.464861, 'lon': 1.978722, 'grupo': 'CEPSA', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasolina 95 E5', 'litros': 37.68, 'precioUnitario': 1.513, 'importe': 57.01}]",47.12,9.89,57.01,EUR,Factura simplificada
T-9D7C1BC07E09,EMP002,Transporte_02 S.L.,EMP002-U14,2025-05-19,15:18:24,Tarjeta de empresa,"{'id': '11652', 'nombre': 'BONAREA', 'provincia': 'ZARAGOZA', 'municipio': 'CASPE', 'direccion': 'POLIGONO IND- LOS ARCOS, S/N', 'lat': 41.232778, 'lon': -0.058694, 'grupo': 'BONAREA', 'nifEmpresa': 'B31491350'}","[{'producto': 'Gasolina 95 E5', 'litros': 37.34, 'precioUnitario': 1.535, 'importe': 57.32}]",47.37,9.95,57.32,EUR,Factura simplificada
T-12634A9BADBB,EMP002,Transporte_02 S.L.,EMP002-U14,2025-07-29,17:02:20,Tarjeta de empresa,"{'id': '343', 'nombre': 'MOSCARDÓ', 'provincia': 'ALICANTE', 'municipio': 'CREVILLENT', 'direccion': 'P. DE ELCHE, Nº 29-31', 'lat': 38.248694, 'lon': -0.797861, 'grupo': 'MOSCARDÓ', 'nifEmpresa': 'C92995562'}","[{'producto': 'Gasolina 95 E5', 'litros': 35.65, 'precioUnitario': 1.517, 'importe': 54.08}]",44.69,9.39,54.08,EUR,Factura simplificada
T-49A8F6611854,EMP002,Transporte_02 S.L.,EMP002-U14,2025-06-04,01:57:04,Tarjeta de empresa,"{'id': '8078', 'nombre': 'E.LECLERC', 'provincia': 'MURCIA', 'municipio': 'SAN PEDRO DEL PINATAR', 'direccion': 'CALLE DOCTOR ARTERO GUIRAO, SN', 'lat': 37.844833, 'lon': -0.786972, 'grupo': 'E.LECLERC', 'nifEmpresa': 'V64525777'}","[{'producto': 'Gasolina 95 E5', 'litros': 50.01, 'precioUnitario': 1.491, 'importe': 74.56}]",61.62,12.94,74.56,EUR,Factura simplificada
T-AA66BAF408CB,EMP002,Transporte_02 S.L.,EMP002-U14,2025-02-25,10:45:54,Tarjeta de empresa,"{'id': '3658', 'nombre': 'CEPSA', 'provincia': 'CEUTA', 'municipio': 'CEUTA', 'direccion': 'AVENIDA MARTINEZ CATENA S/N-FRENTE PLAYA DEL CHORRILLO, S,N', 'lat': 35.88525, 'lon': -5.322917, 'grupo': 'CEPSA', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasolina 95 E5', 'litros': 57.72, 'precioUnitario': 1.333, 'importe': 76.94}]",63.59,13.35,76.94,EUR,Factura simplificada
T-0F8F0C20E966,EMP002,Transporte_02 S.L.,EMP002-U14,2025-04-09,20:04:18,Tarjeta de empresa,"{'id': '3157', 'nombre': 'CARREFOUR', 'provincia': 'CÁDIZ', 'municipio': 'JEREZ DE LA FRONTERA', 'direccion': 'AVENIDA EUROPA, S/N', 'lat': 36.696917, 'lon': -6.113278, 'grupo': 'CARREFOUR', 'nifEmpresa': 'P1428341J'}","[{'producto': 'Gasolina 95 E5', 'litros': 34.68, 'precioUnitario': 1.506, 'importe': 52.23}]",43.17,9.06,52.23,EUR,Factura simplificada
T-5F34B39FEE66,EMP002,Transporte_02 S.L.,EMP002-U14,2025-02-06,12:08:54,Efectivo,"{'id': '357', 'nombre': 'MAYAYO', 'provincia': 'ALICANTE', 'municipio': 'DOLORES', 'direccion': 'CARRETERA CV905 KM. 0,800', 'lat': 38.131278, 'lon': -0.775194, 'grupo': 'MAYAYO', 'nifEmpresa': 'Z09969304'}","[{'producto': 'Gasolina 95 E5', 'litros': 39.92, 'precioUnitario': 1.547, 'importe': 61.76}]",51.04,10.72,61.76,EUR,Factura simplificada
T-C1D6A2D16AE9,EMP002,Transporte_02 S.L.,EMP002-U14,2025-02-24,02:27:51,Tarjeta de empresa,"{'id': '7208', 'nombre': 'ENI', 'provincia': 'MADRID', 'municipio': 'SAN SEBASTIÁN DE LOS REYES', 'direccion': 'CTRA. BURGOS', 'lat': 40.5905, 'lon': -3.582583, 'grupo': 'ENI', 'nifEmpresa': 'X72563943'}","[{'producto': 'Gasolina 95 E5', 'litros': 24.76, 'precioUnitario': 1.547, 'importe': 38.3}]",31.65,6.65,38.3,EUR,Factura simplificada
T-232088F9D4A2,EMP002,Transporte_02 S.L.,EMP002-U14,2025-02-25,08:57:02,Tarjeta de empresa,"{'id': '4087', 'nombre': 'S.C.A.NTRA SRA DEL ROSARIO', 'provincia': 'CÓRDOBA', 'municipio': 'NUEVA CARTEYA', 'direccion': 'AVENIDA CIUDAD DE CABRA, 20', 'lat': 37.58225, 'lon': -4.466944, 'grupo': 'S.C.A.NTRA SRA DEL ROSARIO', 'nifEmpresa': 'R6580392F'}","[{'producto': 'Gasolina 95 E5', 'litros': 49.36, 'precioUnitario': 1.517, 'importe': 74.88}]",61.88,13.0,74.88,EUR,Factura simplificada
T-5D81FA31ED25,EMP002,Transporte_02 S.L.,EMP002-U14,2025-05-19,02:38:02,Tarjeta de empresa,"{'id': '6657', 'nombre': 'TEB  24/7', 'provincia': 'MADRID', 'municipio': 'FUENLABRADA', 'direccion': 'CALLE ALMANZOR, 11', 'lat': 40.276528, 'lon': -3.806722, 'grupo': 'TEB  24/7', 'nifEmpresa': 'J29927506'}","[{'producto': 'Gasolina 95 E5', 'litros': 37.39, 'precioUnitario': 1.535, 'importe': 57.39}]",47.43,9.96,57.39,EUR,Factura simplificada
T-CE5B936B1F6C,EMP002,Transporte_02 S.L.,EMP002-U14,2025-02-17,18:31:30,Tarjeta de empresa,"{'id': '476', 'nombre': 'BP LA NUCIA', 'provincia': 'ALICANTE', 'municipio': 'NUCIA (LA)', 'direccion': 'CARRETERA CV-70 PARTIDA FOIA COMP KM. 5,3', 'lat': 38.589639, 'lon': -0.1245, 'grupo': 'BP LA NUCIA', 'nifEmpresa': 'R4530385F'}","[{'producto': 'Gasolina 95 E5', 'litros': 46.27, 'precioUnitario': 1.532, 'importe': 70.89}]",58.59,12.3,70.89,EUR,Factura simplificada
T-4CB191558641,EMP002,Transporte_02 S.L.,EMP002-U14,2025-01-24,18:28:42,Efectivo,"{'id': '3393', 'nombre': 'REPSOL', 'provincia': 'CANTABRIA', 'municipio': 'SANTA CRUZ DE BEZANA', 'direccion': 'AVENIDA DE LOS CONDES, SN, ', 'lat': 43.433222, 'lon': -3.917694, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 95 E5', 'litros': 45.87, 'precioUnitario': 1.555, 'importe': 71.33}]",58.95,12.38,71.33,EUR,Factura simplificada
T-0CAE07465FE4,EMP002,Transporte_02 S.L.,EMP002-U14,2025-03-05,20:10:49,Tarjeta de empresa,"{'id': '10355', 'nombre': 'COOP. PANCRUDO', 'provincia': 'TERUEL', 'municipio': 'PANCRUDO', 'direccion': 'C/ MAYOR 1', 'lat': 40.762506, 'lon': -1.029235, 'grupo': 'COOP. PANCRUDO', 'nifEmpresa': 'A18449892'}","[{'producto': 'Gasolina 95 E5', 'litros': 52.14, 'precioUnitario': 1.516, 'importe': 79.04}]",65.32,13.72,79.04,EUR,Factura simplificada
T-1B32F15E6A3C,EMP002,Transporte_02 S.L.,EMP002-U14,2025-03-27,04:41:48,Tarjeta de empresa,"{'id': '3139', 'nombre': 'SHELL', 'provincia': 'CÁDIZ', 'municipio': 'JEREZ DE LA FRONTERA', 'direccion': 'A- 4 km 628.5', 'lat': 36.758528, 'lon': -6.0715, 'grupo': 'SHELL', 'nifEmpresa': 'W9184638F'}","[{'producto': 'Gasolina 95 E5', 'litros': 49.37, 'precioUnitario': 1.484, 'importe': 73.27}]",60.55,12.72,73.27,EUR,Factura simplificada
T-C93BDFB20C0C,EMP002,Transporte_02 S.L.,EMP002-U14,2025-07-15,03:45:08,Tarjeta de empresa,"{'id': '11299', 'nombre': 'GALP', 'provincia': 'VALENCIA / VALÈNCIA', 'municipio': 'VALENCIA', 'direccion': 'PARTIDA ZAFRANAR CTRA. P,8', 'lat': 39.441167, 'lon': -0.402694, 'grupo': 'GALP', 'nifEmpresa': 'A28559573'}","[{'producto': 'Gasolina 95 E5', 'litros': 34.88, 'precioUnitario': 1.509, 'importe': 52.63}]",43.5,9.13,52.63,EUR,Factura simplificada
T-536E202749C6,EMP002,Transporte_02 S.L.,EMP002-U14,2025-06-04,04:28:52,Tarjeta de empresa,"{'id': '2996', 'nombre': 'MEROIL', 'provincia': 'CÁCERES', 'municipio': 'VALVERDE DEL FRESNO', 'direccion': 'CARRETERA EX205 KM. 16,800', 'lat': 40.214444, 'lon': -6.874639, 'grupo': 'MEROIL', 'nifEmpresa': 'P0827231B'}","[{'producto': 'Gasolina 95 E5', 'litros': 49.65, 'precioUnitario': 1.527, 'importe': 75.82}]",62.66,13.16,75.82,EUR,Factura simplificada
T-15A45AB93E55,EMP002,Transporte_02 S.L.,EMP002-U14,2025-04-26,01:31:22,Tarjeta de empresa,"{'id': '11449', 'nombre': 'DEL OLMO HERMANOS', 'provincia': 'VALLADOLID', 'municipio': 'VALLADOLID', 'direccion': 'CALLE COBALTO, 55', 'lat': 41.618139, 'lon': -4.708917, 'grupo': 'DEL OLMO HERMANOS', 'nifEmpresa': 'B22591366'}","[{'producto': 'Gasolina 95 E5', 'litros': 32.77, 'precioUnitario': 1.499, 'importe': 49.12}]",40.6,8.52,49.12,EUR,Factura simplificada
T-19436E1A5158,EMP002,Transporte_02 S.L.,EMP002-U15,2025-05-14,01:01:02,Tarjeta de empresa,"{'id': '2218', 'nombre': 'CEPSA', 'provincia': 'BARCELONA', 'municipio': 'PALAFOLLS', 'direccion': 'CR C-32   P.K. 129,8', 'lat': 41.669083, 'lon': 2.715556, 'grupo': 'CEPSA', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasóleo A', 'litros': 32.41, 'precioUnitario': 1.412, 'importe': 45.76}]",37.82,7.94,45.76,EUR,Factura simplificada
T-B1EFD787DDA4,EMP002,Transporte_02 S.L.,EMP002-U15,2025-07-13,22:51:57,Tarjeta de empresa,"{'id': '9044', 'nombre': 'REPSOL', 'provincia': 'RIOJA (LA)', 'municipio': 'AUTOL', 'direccion': 'CR LR-115, 35,4', 'lat': 42.213722, 'lon': -1.990472, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo A', 'litros': 60.27, 'precioUnitario': 1.433, 'importe': 86.37}]",71.38,14.99,86.37,EUR,Factura simplificada
T-CDA4C7B87AD9,EMP002,Transporte_02 S.L.,EMP002-U15,2025-05-03,12:59:13,Tarjeta de empresa,"{'id': '10501', 'nombre': 'BALLENOIL', 'provincia': 'TOLEDO', 'municipio': 'ILLESCAS', 'direccion': 'CALLE TILO, 54', 'lat': 40.135111, 'lon': -3.836, 'grupo': 'BALLENOIL', 'nifEmpresa': 'B65371171'}","[{'producto': 'Gasóleo A', 'litros': 22.32, 'precioUnitario': 1.456, 'importe': 32.5}]",26.86,5.64,32.5,EUR,Factura simplificada
T-F72AB66DC45F,EMP002,Transporte_02 S.L.,EMP002-U15,2025-05-05,17:07:45,Tarjeta de empresa,"{'id': '8249', 'nombre': 'AVIA', 'provincia': 'NAVARRA', 'municipio': 'ESTERIBAR', 'direccion': 'CRTA N-135 KM 18,5 QUINTO REAL', 'lat': 43.060278, 'lon': -1.453556, 'grupo': 'AVIA', 'nifEmpresa': 'A20072070'}","[{'producto': 'Gasóleo A', 'litros': 48.02, 'precioUnitario': 1.421, 'importe': 68.24}]",56.4,11.84,68.24,EUR,Factura simplificada
T-56CD7202E4F7,EMP002,Transporte_02 S.L.,EMP002-U15,2025-06-11,08:04:52,Tarjeta de empresa,"{'id': '7244', 'nombre': 'MOEVE', 'provincia': 'MADRID', 'municipio': 'TORREJÓN DE ARDOZ', 'direccion': 'AVENIDA DEL SOL, S,N', 'lat': 40.447361, 'lon': -3.481333, 'grupo': 'MOEVE', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasóleo A', 'litros': 32.82, 'precioUnitario': 1.423, 'importe': 46.7}]",38.6,8.1,46.7,EUR,Factura simplificada
T-C4BE9F4FB608,EMP002,Transporte_02 S.L.,EMP002-U15,2025-02-11,23:16:07,Tarjeta de empresa,"{'id': '11114', 'nombre': 'REPSOL', 'provincia': 'VALENCIA / VALÈNCIA', 'municipio': 'QUART DE POBLET', 'direccion': 'CALLE MARQUES DEL TURIA, 9', 'lat': 39.479083, 'lon': -0.444306, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo A', 'litros': 48.23, 'precioUnitario': 1.431, 'importe': 69.02}]",57.04,11.98,69.02,EUR,Factura simplificada
T-B97ABA2DF3D8,EMP002,Transporte_02 S.L.,EMP002-U15,2025-01-04,11:13:18,Tarjeta de empresa,"{'id': '5115', 'nombre': 'REPSOL', 'provincia': 'GRANADA', 'municipio': 'CÚLLAR', 'direccion': 'AUTOVIA CULLAR  A-92 KM. 369', 'lat': 37.593694, 'lon': -2.464583, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo A', 'litros': 35.9, 'precioUnitario': 1.431, 'importe': 51.37}]",42.45,8.92,51.37,EUR,Factura simplificada
T-A6449949DBDD,EMP002,Transporte_02 S.L.,EMP002-U15,2025-03-18,21:40:35,Tarjeta de empresa,"{'id': '2413', 'nombre': 'PANDORA BIOENERGY SL', 'provincia': 'BARCELONA', 'municipio': 'SANT VICENÇ DELS HORTS', 'direccion': 'CARRETERA N-340 KM. 1243', 'lat': 41.405944, 'lon': 2.00475, 'grupo': 'PANDORA BIOENERGY SL', 'nifEmpresa': 'J86990413'}","[{'producto': 'Gasóleo A', 'litros': 21.43, 'precioUnitario': 1.405, 'importe': 30.11}]",24.88,5.23,30.11,EUR,Factura simplificada
T-40E57BC849E4,EMP002,Transporte_02 S.L.,EMP002-U15,2025-03-27,15:04:23,Tarjeta de empresa,"{'id': '5328', 'nombre': 'GALP', 'provincia': 'GUADALAJARA', 'municipio': 'ALOVERA', 'direccion': 'CARRETERA NACIONAL DOS KM. 47,50', 'lat': 40.595139, 'lon': -3.223778, 'grupo': 'GALP', 'nifEmpresa': 'A28559573'}","[{'producto': 'Gasóleo A', 'litros': 35.47, 'precioUnitario': 1.457, 'importe': 51.68}]",42.71,8.97,51.68,EUR,Factura simplificada
T-3C3B8A633A9A,EMP002,Transporte_02 S.L.,EMP002-U15,2025-04-11,12:26:35,Tarjeta de empresa,"{'id': '1434', 'nombre': 'IBERDOEX', 'provincia': 'BADAJOZ', 'municipio': 'MONTEMOLÍN', 'direccion': 'CARRETERA CASTUERA KM. 194', 'lat': 38.112806, 'lon': -6.150583, 'grupo': 'IBERDOEX', 'nifEmpresa': 'V69292985'}","[{'producto': 'Gasóleo A', 'litros': 74.93, 'precioUnitario': 1.463, 'importe': 109.62}]",90.6,19.02,109.62,EUR,Factura simplificada
T-66C5AE2CBABF,EMP002,Transporte_02 S.L.,EMP002-U15,2025-03-22,03:14:04,Tarjeta de empresa,"{'id': '9978', 'nombre': 'AGLA  ', 'provincia': 'SEVILLA', 'municipio': 'TOCINA', 'direccion': 'CARRETERA SE4101 KM. 0,800', 'lat': 37.607917, 'lon': -5.744778, 'grupo': 'AGLA  ', 'nifEmpresa': 'A79913661'}","[{'producto': 'Gasóleo A', 'litros': 44.42, 'precioUnitario': 1.422, 'importe': 63.17}]",52.21,10.96,63.17,EUR,Factura simplificada
T-138CC3F6E7B4,EMP002,Transporte_02 S.L.,EMP002-U15,2025-05-16,18:21:15,Tarjeta de empresa,"{'id': '4537', 'nombre': 'SANTISIMO CRISTO DE LA SALUD,SOC.COOP.DE CLM', 'provincia': 'CUENCA', 'municipio': 'MINGLANILLA', 'direccion': 'CALLE MONTESANTO, S/N', 'lat': 39.537722, 'lon': -1.596944, 'grupo': 'SANTISIMO CRISTO DE LA SALUD,SOC.COOP.DE CLM', 'nifEmpresa': 'Z86291275'}","[{'producto': 'Gasóleo A', 'litros': 32.66, 'precioUnitario': 1.438, 'importe': 46.97}]",38.82,8.15,46.97,EUR,Factura simplificada
T-FE3BCF2FEA2E,EMP002,Transporte_02 S.L.,EMP002-U15,2025-06-05,20:06:59,Tarjeta de empresa,"{'id': '5695', 'nombre': 'SHELL', 'provincia': 'JAÉN', 'municipio': 'ALCAUDETE', 'direccion': 'AVENIDA DE ANDALUCIA, 45', 'lat': 37.591139, 'lon': -4.078222, 'grupo': 'SHELL', 'nifEmpresa': 'X81172983'}","[{'producto': 'Gasóleo A', 'litros': 38.57, 'precioUnitario': 1.483, 'importe': 57.2}]",47.27,9.93,57.2,EUR,Factura simplificada
T-D5C44220523C,EMP002,Transporte_02 S.L.,EMP002-U15,2025-07-14,19:12:59,Efectivo,"{'id': '10043', 'nombre': 'GASHOME', 'provincia': 'SORIA', 'municipio': 'SORIA', 'direccion': 'POLIGONO LAS CASAS CL. I-N, 294', 'lat': 41.771889, 'lon': -2.488389, 'grupo': 'GASHOME', 'nifEmpresa': 'Y86508637'}","[{'producto': 'Gasóleo A', 'litros': 61.75, 'precioUnitario': 1.41, 'importe': 87.07}]",71.96,15.11,87.07,EUR,Factura simplificada
T-1A834F96FFA9,EMP002,Transporte_02 S.L.,EMP002-U15,2025-03-27,12:59:26,Tarjeta de empresa,"{'id': '249', 'nombre': 'REPSOL', 'provincia': 'ALICANTE', 'municipio': 'ALMORADÍ', 'direccion': 'AVENIDA ORIHUELA, 17', 'lat': 38.104778, 'lon': -0.797083, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo A', 'litros': 37.05, 'precioUnitario': 1.443, 'importe': 53.46}]",44.18,9.28,53.46,EUR,Factura simplificada
T-E9F0F6435349,EMP002,Transporte_02 S.L.,EMP002-U15,2025-05-01,12:55:30,Tarjeta de empresa,"{'id': '3359', 'nombre': 'REPSOL', 'provincia': 'CANTABRIA', 'municipio': 'MARINA DE CUDEYO', 'direccion': 'CARRETERA CR CA-141 KM. 7,8', 'lat': 43.425833, 'lon': -3.769333, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo A', 'litros': 29.34, 'precioUnitario': 1.477, 'importe': 43.34}]",35.82,7.52,43.34,EUR,Factura simplificada
T-D0F39B109262,EMP002,Transporte_02 S.L.,EMP002-U15,2025-06-14,09:17:35,Efectivo,"{'id': '10265', 'nombre': 'ESCLATOIL', 'provincia': 'TARRAGONA', 'municipio': 'VENDRELL (EL)', 'direccion': 'CALLE ANTONI DEU FONT, 19', 'lat': 41.211611, 'lon': 1.529444, 'grupo': 'ESCLATOIL', 'nifEmpresa': 'E16247314'}","[{'producto': 'Gasóleo A', 'litros': 48.6, 'precioUnitario': 1.426, 'importe': 69.3}]",57.27,12.03,69.3,EUR,Factura simplificada
T-2BF41F28D0DD,EMP002,Transporte_02 S.L.,EMP002-U15,2025-04-16,12:50:50,Efectivo,"{'id': '2322', 'nombre': 'PETROCAT DIRECTE', 'provincia': 'BARCELONA', 'municipio': 'SANT ANDREU DE LA BARCA', 'direccion': 'CALLE MEXICO, S/N', 'lat': 41.443167, 'lon': 1.981333, 'grupo': 'PETROCAT DIRECTE', 'nifEmpresa': 'Y43009810'}","[{'producto': 'Gasóleo A', 'litros': 29.86, 'precioUnitario': 1.423, 'importe': 42.49}]",35.12,7.37,42.49,EUR,Factura simplificada
T-D3F9D20D240C,EMP002,Transporte_02 S.L.,EMP002-U15,2025-03-22,07:09:31,Tarjeta de empresa,"{'id': '651', 'nombre': 'PLENERGY', 'provincia': 'ALMERÍA', 'municipio': 'ALMERÍA', 'direccion': 'AVENIDA MEDITERRANEO, 184', 'lat': 36.837778, 'lon': -2.447139, 'grupo': 'PLENERGY', 'nifEmpresa': 'S5651269B'}","[{'producto': 'Gasóleo A', 'litros': 53.23, 'precioUnitario': 1.405, 'importe': 74.79}]",61.81,12.98,74.79,EUR,Factura simplificada
T-969DE832EAF6,EMP002,Transporte_02 S.L.,EMP002-U15,2025-06-03,19:25:05,Efectivo,"{'id': '3109', 'nombre': 'REPSOL', 'provincia': 'CÁDIZ', 'municipio': 'CONIL DE LA FRONTERA', 'direccion': 'CALLE GONZALO SANCHEZ FUENTES, 2', 'lat': 36.281194, 'lon': -6.089806, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo A', 'litros': 54.3, 'precioUnitario': 1.438, 'importe': 78.08}]",64.53,13.55,78.08,EUR,Factura simplificada
T-6C721F0D2733,EMP002,Transporte_02 S.L.,EMP002-U15,2025-01-31,15:58:54,Tarjeta de empresa,"{'id': '3878', 'nombre': 'MOEVE', 'provincia': 'CIUDAD REAL', 'municipio': 'VALDEPEÑAS', 'direccion': 'AUTOVIA A-4 KM. 193,6', 'lat': 38.824694, 'lon': -3.396417, 'grupo': 'MOEVE', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasóleo A', 'litros': 44.93, 'precioUnitario': 1.441, 'importe': 64.74}]",53.5,11.24,64.74,EUR,Factura simplificada
T-67181167E70B,EMP002,Transporte_02 S.L.,EMP002-U15,2025-02-08,01:23:40,Tarjeta de empresa,"{'id': '9864', 'nombre': 'MOEVE-ARROCEROS B.G.', 'provincia': 'SEVILLA', 'municipio': 'PUEBLA DEL RÍO (LA)', 'direccion': 'FINCA EL REBOSO S/N. (LOS PALACIOS-PINZON km 15)', 'lat': 37.080389, 'lon': -6.040389, 'grupo': 'MOEVE-ARROCEROS B.G.', 'nifEmpresa': 'S6887258I'}","[{'producto': 'Gasóleo A', 'litros': 32.45, 'precioUnitario': 1.448, 'importe': 46.99}]",38.83,8.16,46.99,EUR,Factura simplificada
T-E1377974C017,EMP002,Transporte_02 S.L.,EMP002-U15,2025-04-09,15:07:15,Tarjeta de empresa,"{'id': '5128', 'nombre': 'REPSOL', 'provincia': 'GRANADA', 'municipio': 'DÚRCAL', 'direccion': 'BARRIADA MARCHENA, S/N', 'lat': 37.009083, 'lon': -3.586889, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo A', 'litros': 33.79, 'precioUnitario': 1.433, 'importe': 48.42}]",40.02,8.4,48.42,EUR,Factura simplificada
T-AF7596BDAC60,EMP002,Transporte_02 S.L.,EMP002-U15,2025-07-06,07:59:27,Tarjeta de empresa,"{'id': '11060', 'nombre': 'CARREFOUR', 'provincia': 'VALENCIA / VALÈNCIA', 'municipio': 'PATERNA', 'direccion': 'PARQUE TÁCTICA URBANIZACIÓN NORTE, S/N', 'lat': 39.513722, 'lon': -0.440694, 'grupo': 'CARREFOUR', 'nifEmpresa': 'F21372131'}","[{'producto': 'Gasóleo A', 'litros': 50.6, 'precioUnitario': 1.423, 'importe': 72.0}]",59.5,12.5,72.0,EUR,Factura simplificada
